date,pm2_5,pm10,carbon_dioxide,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-04-16 00:00:00+00:00,15.9,39.6,450.0,181.0,6.0,6.7,64.0
2025-04-16 01:00:00+00:00,16.4,38.4,450.0,262.0,9.3,7.4,61.0
2025-04-16 02:00:00+00:00,18.3,40.5,451.0,372.0,13.7,8.4,58.0
2025-04-16 03:00:00+00:00,20.5,46.1,451.0,434.0,16.0,9.5,60.0
2025-04-16 04:00:00+00:00,21.3,51.5,450.0,403.0,14.0,11.1,73.0
2025-04-16 05:00:00+00:00,22.1,56.3,449.0,325.0,9.9,12.8,91.0
2025-04-16 06:00:00+00:00,23.0,59.1,448.0,265.0,6.6,13.8,105.0
2025-04-16 07:00:00+00:00,23.2,60.3,448.0,250.0,5.1,13.5,110.0
2025-04-16 08:00:00+00:00,22.5,58.8,448.0,254.0,4.5,12.4,110.0
2025-04-16 09:00:00+00:00,21.3,55.9,448.0,264.0,4.5,11.4,107.0
2025-04-16 10:00:00+00:00,19.8,51.3,448.0,277.0,5.1,10.7,100.0
2025-04-16 11:00:00+00:00,18.2,43.9,448.0,295.0,6.3,10.0,89.0
2025-04-16 12:00:00+00:00,17.2,42.6,448.0,313.0,8.9,10.1,81.0
2025-04-16 13:00:00+00:00,17.1,35.5,448.0,333.0,11.6,9.7,74.0
2025-04-16 14:00:00+00:00,17.6,30.5,449.0,351.0,15.2,9.0,65.0
2025-04-16 15:00:00+00:00,17.7,31.2,449.0,356.0,17.3,8.5,58.0
2025-04-16 16:00:00+00:00,17.2,30.4,449.0,338.0,16.4,8.1,57.0
2025-04-16 17:00:00+00:00,16.9,30.4,448.0,305.0,14.0,7.8,60.0
2025-04-16 18:00:00+00:00,16.6,30.5,448.0,271.0,11.7,7.5,62.0
2025-04-16 19:00:00+00:00,16.0,30.0,448.0,236.0,10.1,7.0,63.0
2025-04-16 20:00:00+00:00,15.2,29.7,448.0,200.0,8.6,6.6,63.0
2025-04-16 21:00:00+00:00,14.3,28.8,448.0,174.0,7.3,6.2,63.0
2025-04-16 22:00:00+00:00,13.4,27.9,448.0,155.0,6.0,6.0,63.0
2025-04-16 23:00:00+00:00,12.6,27.1,448.0,146.0,5.0,5.9,63.0
2025-04-17 00:00:00+00:00,11.8,27.0,448.0,166.0,5.0,6.1,64.0
2025-04-17 01:00:00+00:00,11.9,26.4,448.0,245.0,7.9,6.8,61.0
2025-04-17 02:00:00+00:00,13.1,27.2,449.0,352.0,11.9,7.8,57.0
2025-04-17 03:00:00+00:00,15.0,29.7,449.0,413.0,13.9,8.8,59.0
2025-04-17 04:00:00+00:00,15.8,33.9,448.0,382.0,12.2,10.0,72.0
2025-04-17 05:00:00+00:00,16.6,38.9,448.0,304.0,8.5,11.1,91.0
2025-04-17 06:00:00+00:00,17.2,42.6,447.0,245.0,5.7,11.8,105.0
2025-04-17 07:00:00+00:00,16.7,42.1,447.0,230.0,4.6,11.5,108.0
2025-04-17 08:00:00+00:00,15.7,39.5,447.0,233.0,4.2,10.7,106.0
2025-04-17 09:00:00+00:00,14.3,34.6,447.0,245.0,4.5,10.0,102.0
2025-04-17 10:00:00+00:00,13.2,31.4,447.0,265.0,5.6,9.7,95.0
2025-04-17 11:00:00+00:00,12.7,27.9,448.0,294.0,7.3,9.5,86.0
2025-04-17 12:00:00+00:00,14.2,31.0,448.0,318.0,9.6,9.7,77.0
2025-04-17 13:00:00+00:00,14.1,27.6,448.0,337.0,12.9,9.3,69.0
2025-04-17 14:00:00+00:00,15.0,24.5,449.0,352.0,17.4,8.8,58.0
2025-04-17 15:00:00+00:00,15.2,27.2,449.0,355.0,19.9,8.4,52.0
2025-04-17 16:00:00+00:00,15.5,29.0,449.0,340.0,18.8,8.2,54.0
2025-04-17 17:00:00+00:00,16.2,32.5,449.0,313.0,15.8,8.0,60.0
2025-04-17 18:00:00+00:00,17.5,37.7,449.0,282.0,12.9,7.8,66.0
2025-04-17 19:00:00+00:00,18.6,42.8,449.0,245.0,10.6,7.3,72.0
2025-04-17 20:00:00+00:00,18.9,45.1,448.0,205.0,8.4,6.8,78.0
2025-04-17 21:00:00+00:00,18.6,44.9,448.0,177.0,6.7,6.4,82.0
2025-04-17 22:00:00+00:00,17.8,42.0,448.0,161.0,5.7,6.3,84.0
2025-04-17 23:00:00+00:00,17.0,38.8,449.0,157.0,5.2,6.4,84.0
2025-04-18 00:00:00+00:00,16.5,34.0,449.0,183.0,5.7,6.8,85.0
2025-04-18 01:00:00+00:00,16.4,31.2,450.0,274.0,8.9,7.8,83.0
2025-04-18 02:00:00+00:00,17.8,30.7,451.0,394.0,13.1,9.2,80.0
2025-04-18 03:00:00+00:00,18.9,31.9,451.0,461.0,15.1,10.5,82.0
2025-04-18 04:00:00+00:00,17.8,29.3,450.0,420.0,12.9,11.5,93.0
2025-04-18 05:00:00+00:00,15.8,25.4,448.0,325.0,8.5,12.4,110.0
2025-04-18 06:00:00+00:00,14.5,23.3,447.0,250.0,5.1,12.9,122.0
2025-04-18 07:00:00+00:00,13.7,22.6,446.0,226.0,3.9,12.7,127.0
2025-04-18 08:00:00+00:00,13.9,23.8,446.0,222.0,3.6,12.0,128.0
2025-04-18 09:00:00+00:00,14.6,25.9,446.0,227.0,3.9,11.4,126.0
2025-04-18 10:00:00+00:00,15.5,29.0,446.0,241.0,4.6,11.2,123.0
2025-04-18 11:00:00+00:00,16.9,34.3,447.0,263.0,5.8,11.1,117.0
2025-04-18 12:00:00+00:00,17.4,41.3,447.0,279.0,7.6,11.0,110.0
2025-04-18 13:00:00+00:00,18.5,47.8,447.0,285.0,10.8,10.7,97.0
2025-04-18 14:00:00+00:00,18.4,45.5,447.0,284.0,15.2,10.3,79.0
2025-04-18 15:00:00+00:00,19.2,50.5,447.0,279.0,17.9,9.9,66.0
2025-04-18 16:00:00+00:00,19.2,52.9,447.0,267.0,17.5,9.6,64.0
2025-04-18 17:00:00+00:00,19.2,53.6,447.0,250.0,15.3,9.2,67.0
2025-04-18 18:00:00+00:00,19.0,53.8,447.0,231.0,13.0,8.8,71.0
2025-04-18 19:00:00+00:00,18.6,54.8,447.0,210.0,10.7,8.1,74.0
2025-04-18 20:00:00+00:00,18.3,58.3,447.0,188.0,8.1,7.4,77.0
2025-04-18 21:00:00+00:00,18.5,62.6,447.0,173.0,6.1,6.8,81.0
2025-04-18 22:00:00+00:00,19.0,67.1,447.0,163.0,4.8,6.4,84.0
2025-04-18 23:00:00+00:00,19.7,69.6,448.0,160.0,4.2,6.2,88.0
2025-04-19 00:00:00+00:00,21.7,74.7,448.0,179.0,4.0,6.2,95.0
2025-04-19 01:00:00+00:00,22.3,71.7,448.0,243.0,6.4,7.0,95.0
2025-04-19 02:00:00+00:00,24.1,71.9,449.0,328.0,9.5,8.1,95.0
2025-04-19 03:00:00+00:00,27.6,87.5,449.0,378.0,11.2,9.8,100.0
2025-04-19 04:00:00+00:00,32.8,119.7,449.0,356.0,10.0,12.5,114.0
2025-04-19 05:00:00+00:00,41.4,174.6,448.0,299.0,7.2,15.6,132.0
2025-04-19 06:00:00+00:00,49.7,223.5,448.0,258.0,5.1,17.9,145.0
2025-04-19 07:00:00+00:00,54.2,245.9,448.0,252.0,4.1,18.6,151.0
2025-04-19 08:00:00+00:00,59.4,274.7,448.0,261.0,3.7,18.4,152.0
2025-04-19 09:00:00+00:00,65.2,305.5,448.0,284.0,4.2,17.8,149.0
2025-04-19 10:00:00+00:00,70.5,326.0,448.0,320.0,5.7,16.8,142.0
2025-04-19 11:00:00+00:00,74.7,330.6,448.0,370.0,8.0,15.3,131.0
2025-04-19 12:00:00+00:00,83.1,362.3,449.0,424.0,11.0,13.8,119.0
2025-04-19 13:00:00+00:00,88.2,345.5,450.0,500.0,15.2,12.1,105.0
2025-04-19 14:00:00+00:00,92.7,343.7,452.0,581.0,20.9,9.8,85.0
2025-04-19 15:00:00+00:00,95.7,367.9,453.0,611.0,24.0,8.0,73.0
2025-04-19 16:00:00+00:00,94.1,368.8,452.0,546.0,22.0,7.2,74.0
2025-04-19 17:00:00+00:00,86.8,337.1,451.0,429.0,17.4,7.0,82.0
2025-04-19 18:00:00+00:00,76.8,290.6,450.0,332.0,13.3,6.8,89.0
2025-04-19 19:00:00+00:00,68.5,250.5,450.0,277.0,10.5,6.5,93.0
2025-04-19 20:00:00+00:00,64.0,225.8,450.0,242.0,8.0,6.2,95.0
2025-04-19 21:00:00+00:00,62.9,212.8,450.0,228.0,6.6,6.1,94.0
2025-04-19 22:00:00+00:00,63.6,204.4,451.0,208.0,5.9,6.1,88.0
2025-04-19 23:00:00+00:00,64.5,198.8,452.0,210.0,6.1,6.2,80.0
2025-04-20 00:00:00+00:00,62.6,185.8,455.0,310.0,8.2,6.8,76.0
2025-04-20 01:00:00+00:00,63.8,177.0,460.0,633.0,14.3,8.4,67.0
2025-04-20 02:00:00+00:00,66.1,165.8,467.0,1056.0,22.6,10.8,56.0
2025-04-20 03:00:00+00:00,65.9,156.9,470.0,1286.0,26.7,13.2,56.0
2025-04-20 04:00:00+00:00,58.6,163.9,466.0,1138.0,22.9,16.1,80.0
2025-04-20 05:00:00+00:00,51.0,215.6,460.0,798.0,15.1,19.1,115.0
2025-04-20 06:00:00+00:00,43.7,210.5,454.0,527.0,8.7,20.4,142.0
2025-04-20 07:00:00+00:00,37.4,183.9,452.0,427.0,5.7,18.4,152.0
2025-04-20 08:00:00+00:00,37.0,196.0,451.0,396.0,4.1,14.7,152.0
2025-04-20 09:00:00+00:00,39.6,218.9,451.0,391.0,3.7,12.1,150.0
2025-04-20 10:00:00+00:00,41.3,228.6,450.0,407.0,4.1,11.9,146.0
2025-04-20 11:00:00+00:00,41.9,230.0,450.0,448.0,5.7,12.9,139.0
2025-04-20 12:00:00+00:00,37.8,174.2,450.0,482.0,11.2,13.9,128.0
2025-04-20 13:00:00+00:00,41.3,152.7,450.0,496.0,18.5,13.7,112.0
2025-04-20 14:00:00+00:00,43.7,135.0,451.0,502.0,28.4,13.3,89.0
2025-04-20 15:00:00+00:00,44.5,133.2,452.0,504.0,34.4,12.7,73.0
2025-04-20 16:00:00+00:00,44.8,131.3,452.0,506.0,33.1,11.8,68.0
2025-04-20 17:00:00+00:00,44.8,131.3,453.0,503.0,27.9,10.8,69.0
2025-04-20 18:00:00+00:00,44.0,125.3,453.0,482.0,22.8,9.8,71.0
2025-04-20 19:00:00+00:00,42.6,116.9,453.0,427.0,19.0,8.9,71.0
2025-04-20 20:00:00+00:00,42.3,115.5,453.0,355.0,15.3,8.0,72.0
2025-04-20 21:00:00+00:00,42.1,116.4,453.0,300.0,12.5,7.5,72.0
2025-04-20 22:00:00+00:00,42.6,124.3,453.0,250.0,10.1,7.3,71.0
2025-04-20 23:00:00+00:00,43.0,131.8,454.0,218.0,8.6,7.5,70.0
2025-04-21 00:00:00+00:00,44.0,142.5,455.0,279.0,7.8,7.2,73.0
2025-04-21 01:00:00+00:00,44.7,142.5,458.0,519.0,14.4,8.6,66.0
2025-04-21 02:00:00+00:00,49.2,143.9,463.0,853.0,23.2,10.8,57.0
2025-04-21 03:00:00+00:00,51.3,153.2,466.0,1098.0,28.1,13.9,60.0
2025-04-21 04:00:00+00:00,54.8,206.3,467.0,1196.0,25.4,19.2,85.0
2025-04-21 05:00:00+00:00,55.3,222.1,467.0,1206.0,18.7,25.4,122.0
2025-04-21 06:00:00+00:00,51.8,194.2,465.0,1124.0,12.8,29.1,152.0
2025-04-21 07:00:00+00:00,46.7,161.6,461.0,886.0,8.9,28.0,170.0
2025-04-21 08:00:00+00:00,43.0,143.9,457.0,557.0,5.9,24.4,182.0
2025-04-21 09:00:00+00:00,40.9,134.6,453.0,327.0,4.7,21.4,185.0
2025-04-21 10:00:00+00:00,43.8,140.6,451.0,292.0,5.9,20.3,175.0
2025-04-21 11:00:00+00:00,46.3,143.0,450.0,356.0,9.0,19.8,156.0
2025-04-21 12:00:00+00:00,44.2,128.5,450.0,424.0,13.4,20.1,139.0
2025-04-21 13:00:00+00:00,43.0,110.4,450.0,464.0,20.4,18.3,118.0
2025-04-21 14:00:00+00:00,43.1,95.5,451.0,508.0,30.1,15.8,88.0
2025-04-21 15:00:00+00:00,41.8,92.7,452.0,556.0,36.6,13.8,66.0
2025-04-21 16:00:00+00:00,41.4,92.0,454.0,629.0,37.3,12.9,58.0
2025-04-21 17:00:00+00:00,41.8,93.4,457.0,706.0,34.8,12.6,57.0
2025-04-21 18:00:00+00:00,42.7,96.9,459.0,724.0,31.9,12.3,57.0
2025-04-21 19:00:00+00:00,43.8,95.9,458.0,631.0,29.1,12.0,57.0
2025-04-21 20:00:00+00:00,41.8,88.9,456.0,480.0,25.9,11.7,57.0
2025-04-21 21:00:00+00:00,39.5,86.4,455.0,360.0,22.6,11.4,59.0
2025-04-21 22:00:00+00:00,37.5,84.8,455.0,286.0,18.7,10.9,62.0
2025-04-21 23:00:00+00:00,35.9,85.0,457.0,244.0,14.8,10.5,66.0
2025-04-22 00:00:00+00:00,34.0,84.1,458.0,285.0,11.5,9.3,70.0
2025-04-22 01:00:00+00:00,34.3,82.9,460.0,477.0,16.7,10.1,66.0
2025-04-22 02:00:00+00:00,37.5,79.9,462.0,753.0,23.6,11.5,62.0
2025-04-22 03:00:00+00:00,38.0,82.4,463.0,963.0,27.2,13.9,67.0
2025-04-22 04:00:00+00:00,37.6,92.7,464.0,1057.0,24.6,18.5,91.0
2025-04-22 05:00:00+00:00,38.3,110.8,465.0,1085.0,18.8,24.1,125.0
2025-04-22 06:00:00+00:00,39.2,125.3,464.0,1044.0,13.5,28.0,153.0
2025-04-22 07:00:00+00:00,39.3,129.9,462.0,892.0,9.7,28.7,171.0
2025-04-22 08:00:00+00:00,36.8,123.9,458.0,672.0,6.4,27.7,182.0
2025-04-22 09:00:00+00:00,33.5,110.4,455.0,505.0,5.1,25.9,184.0
2025-04-22 10:00:00+00:00,30.9,98.3,453.0,442.0,6.4,23.5,173.0
2025-04-22 11:00:00+00:00,27.8,86.8,453.0,433.0,9.7,20.5,152.0
2025-04-22 12:00:00+00:00,27.4,81.3,452.0,448.0,13.8,18.2,130.0
2025-04-22 13:00:00+00:00,27.1,72.2,452.0,490.0,20.2,16.2,109.0
2025-04-22 14:00:00+00:00,28.8,66.4,452.0,556.0,29.0,13.5,81.0
2025-04-22 15:00:00+00:00,29.6,68.9,452.0,608.0,34.8,11.4,59.0
2025-04-22 16:00:00+00:00,30.5,69.8,453.0,640.0,35.1,10.5,51.0
2025-04-22 17:00:00+00:00,31.1,70.1,455.0,657.0,32.4,10.2,51.0
2025-04-22 18:00:00+00:00,31.4,68.9,456.0,639.0,29.1,9.9,52.0
2025-04-22 19:00:00+00:00,31.2,65.4,456.0,557.0,25.4,9.2,54.0
2025-04-22 20:00:00+00:00,29.7,62.6,455.0,439.0,21.0,8.5,57.0
2025-04-22 21:00:00+00:00,28.0,61.7,454.0,346.0,17.3,8.1,60.0
2025-04-22 22:00:00+00:00,26.9,62.9,455.0,280.0,14.4,8.0,61.0
2025-04-22 23:00:00+00:00,26.3,64.3,456.0,238.0,12.3,8.2,62.0
2025-04-23 00:00:00+00:00,26.8,69.4,457.0,275.0,12.2,8.7,63.0
2025-04-23 01:00:00+00:00,28.0,74.0,459.0,478.0,16.2,9.7,61.0
2025-04-23 02:00:00+00:00,31.1,74.3,461.0,760.0,22.2,11.1,59.0
2025-04-23 03:00:00+00:00,31.5,73.1,461.0,909.0,25.1,12.8,65.0
2025-04-23 04:00:00+00:00,30.9,81.0,458.0,793.0,21.8,15.4,88.0
2025-04-23 05:00:00+00:00,28.9,85.0,453.0,545.0,15.3,18.3,119.0
2025-04-23 06:00:00+00:00,28.1,89.6,449.0,353.0,10.0,19.9,142.0
2025-04-23 07:00:00+00:00,27.9,92.0,448.0,294.0,7.2,19.3,150.0
2025-04-23 08:00:00+00:00,27.2,95.2,448.0,290.0,5.6,17.4,151.0
2025-04-23 09:00:00+00:00,27.2,98.0,448.0,302.0,5.3,15.7,147.0
2025-04-23 10:00:00+00:00,28.2,104.8,448.0,319.0,6.3,14.8,139.0
2025-04-23 11:00:00+00:00,30.3,114.1,448.0,352.0,8.5,14.1,126.0
2025-04-23 12:00:00+00:00,29.9,106.2,448.0,388.0,11.9,13.2,111.0
2025-04-23 13:00:00+00:00,31.5,106.4,449.0,429.0,17.5,12.3,96.0
2025-04-23 14:00:00+00:00,31.8,87.5,450.0,474.0,25.2,11.1,74.0
2025-04-23 15:00:00+00:00,30.3,82.7,451.0,504.0,30.1,10.2,59.0
2025-04-23 16:00:00+00:00,28.3,75.0,452.0,513.0,29.8,9.8,56.0
2025-04-23 17:00:00+00:00,26.4,65.7,452.0,507.0,26.8,9.6,58.0
2025-04-23 18:00:00+00:00,25.6,58.2,453.0,491.0,23.7,9.4,61.0
2025-04-23 19:00:00+00:00,25.0,53.3,454.0,464.0,21.4,9.1,62.0
2025-04-23 20:00:00+00:00,24.2,48.5,456.0,427.0,19.0,8.7,63.0
2025-04-23 21:00:00+00:00,22.4,43.1,456.0,382.0,16.6,8.4,65.0
2025-04-23 22:00:00+00:00,20.1,38.5,454.0,311.0,13.5,8.1,70.0
2025-04-23 23:00:00+00:00,18.2,34.3,452.0,233.0,10.3,7.9,76.0
2025-04-24 00:00:00+00:00,16.9,35.2,450.0,207.0,8.7,7.6,81.0
2025-04-24 01:00:00+00:00,17.0,34.7,450.0,289.0,12.3,7.9,80.0
2025-04-24 02:00:00+00:00,19.3,36.4,451.0,424.0,17.2,8.5,80.0
2025-04-24 03:00:00+00:00,21.4,40.7,451.0,502.0,19.5,9.5,86.0
2025-04-24 04:00:00+00:00,22.5,47.1,450.0,460.0,17.0,11.6,103.0
2025-04-24 05:00:00+00:00,23.1,52.9,449.0,361.0,12.0,14.1,126.0
2025-04-24 06:00:00+00:00,24.2,59.5,448.0,285.0,7.9,15.8,143.0
2025-04-24 07:00:00+00:00,24.4,63.6,448.0,261.0,5.9,15.8,148.0
2025-04-24 08:00:00+00:00,23.5,62.4,448.0,259.0,4.8,14.8,147.0
2025-04-24 09:00:00+00:00,22.4,60.1,448.0,268.0,4.7,13.9,143.0
2025-04-24 10:00:00+00:00,21.0,55.2,448.0,285.0,5.4,13.3,136.0
2025-04-24 11:00:00+00:00,19.6,49.0,448.0,312.0,7.1,12.7,126.0
2025-04-24 12:00:00+00:00,18.4,42.4,448.0,344.0,10.0,12.7,115.0
2025-04-24 13:00:00+00:00,18.7,39.0,449.0,386.0,15.0,12.3,102.0
2025-04-24 14:00:00+00:00,19.6,32.5,450.0,433.0,21.9,11.8,84.0
2025-04-24 15:00:00+00:00,20.0,34.3,451.0,458.0,26.4,11.2,71.0
2025-04-24 16:00:00+00:00,19.9,34.6,451.0,446.0,26.4,10.6,66.0
2025-04-24 17:00:00+00:00,19.8,35.7,451.0,412.0,24.1,10.0,66.0
2025-04-24 18:00:00+00:00,20.0,37.3,451.0,378.0,21.7,9.5,65.0
2025-04-24 19:00:00+00:00,20.3,39.1,452.0,350.0,20.0,9.2,63.0
2025-04-24 20:00:00+00:00,20.3,40.7,453.0,321.0,18.4,9.0,61.0
2025-04-24 21:00:00+00:00,21.0,45.6,453.0,293.0,16.7,8.8,59.0
2025-04-24 22:00:00+00:00,21.0,48.9,453.0,254.0,14.7,8.6,58.0
2025-04-24 23:00:00+00:00,20.0,48.3,452.0,216.0,12.8,8.4,57.0
2025-04-25 00:00:00+00:00,17.8,44.7,451.0,211.0,9.7,7.6,62.0
2025-04-25 01:00:00+00:00,18.3,45.1,451.0,275.0,12.4,8.3,61.0
2025-04-25 02:00:00+00:00,21.0,47.4,450.0,373.0,16.0,9.4,61.0
2025-04-25 03:00:00+00:00,22.9,56.2,450.0,430.0,17.6,10.9,68.0
2025-04-25 04:00:00+00:00,24.9,65.9,449.0,405.0,15.1,13.5,87.0
2025-04-25 05:00:00+00:00,26.9,70.5,449.0,339.0,10.6,16.5,114.0
2025-04-25 06:00:00+00:00,28.3,72.4,448.0,287.0,7.1,18.4,133.0
2025-04-25 07:00:00+00:00,28.5,73.8,448.0,267.0,5.5,18.3,141.0
2025-04-25 08:00:00+00:00,27.4,72.9,448.0,260.0,4.9,17.1,142.0
2025-04-25 09:00:00+00:00,25.8,69.2,448.0,266.0,5.2,15.7,139.0
2025-04-25 10:00:00+00:00,24.9,66.8,448.0,285.0,6.5,14.4,131.0
2025-04-25 11:00:00+00:00,24.2,66.6,448.0,317.0,8.7,12.8,118.0
2025-04-25 12:00:00+00:00,20.7,52.4,449.0,357.0,12.3,12.3,104.0
2025-04-25 13:00:00+00:00,21.1,48.3,450.0,410.0,17.4,11.4,90.0
2025-04-25 14:00:00+00:00,22.1,44.4,451.0,473.0,24.3,10.1,72.0
2025-04-25 15:00:00+00:00,21.8,47.5,452.0,527.0,28.4,9.1,59.0
2025-04-25 16:00:00+00:00,21.0,46.6,454.0,581.0,27.1,8.7,59.0
2025-04-25 17:00:00+00:00,20.1,44.4,457.0,628.0,22.9,8.6,64.0
2025-04-25 18:00:00+00:00,19.8,42.4,458.0,625.0,19.0,8.4,69.0
2025-04-25 19:00:00+00:00,19.8,40.5,457.0,532.0,16.5,8.0,70.0
2025-04-25 20:00:00+00:00,18.7,37.0,455.0,390.0,14.2,7.6,71.0
2025-04-25 21:00:00+00:00,16.9,34.7,453.0,278.0,12.2,7.3,72.0
2025-04-25 22:00:00+00:00,15.6,35.4,452.0,216.0,9.7,7.0,74.0
2025-04-25 23:00:00+00:00,15.1,38.9,451.0,186.0,7.5,6.9,75.0
2025-04-26 00:00:00+00:00,14.7,41.2,451.0,207.0,6.2,6.7,81.0
2025-04-26 01:00:00+00:00,16.2,46.3,452.0,330.0,12.5,7.9,74.0
2025-04-26 02:00:00+00:00,19.6,49.0,453.0,504.0,20.9,9.7,66.0
2025-04-26 03:00:00+00:00,23.5,53.3,454.0,607.0,25.6,12.0,68.0
2025-04-26 04:00:00+00:00,25.1,66.8,453.0,562.0,23.1,15.4,89.0
2025-04-26 05:00:00+00:00,27.9,80.6,451.0,445.0,16.8,19.4,121.0
2025-04-26 06:00:00+00:00,31.4,93.4,450.0,356.0,11.6,22.1,147.0
2025-04-26 07:00:00+00:00,34.1,105.0,450.0,334.0,9.0,22.7,163.0
2025-04-26 08:00:00+00:00,34.8,112.5,450.0,340.0,7.4,22.0,174.0
2025-04-26 09:00:00+00:00,34.7,107.1,450.0,353.0,7.1,20.5,175.0
2025-04-26 10:00:00+00:00,35.3,103.8,450.0,365.0,8.4,17.8,161.0
2025-04-26 11:00:00+00:00,34.7,101.3,450.0,385.0,11.1,14.3,136.0
2025-04-26 12:00:00+00:00,33.1,92.7,450.0,415.0,16.3,13.5,120.0
2025-04-26 13:00:00+00:00,31.1,78.2,451.0,466.0,22.6,12.3,100.0
2025-04-26 14:00:00+00:00,29.3,77.1,453.0,527.0,31.2,10.7,73.0
2025-04-26 15:00:00+00:00,27.7,68.0,454.0,569.0,37.1,9.7,53.0
2025-04-26 16:00:00+00:00,26.7,68.5,455.0,583.0,37.9,9.8,47.0
2025-04-26 17:00:00+00:00,26.8,65.9,456.0,577.0,36.0,10.5,48.0
2025-04-26 18:00:00+00:00,27.6,66.4,457.0,549.0,33.6,11.0,50.0
2025-04-26 19:00:00+00:00,28.3,65.9,457.0,484.0,31.1,10.7,50.0
2025-04-26 20:00:00+00:00,28.2,65.7,457.0,396.0,28.1,10.2,51.0
2025-04-26 21:00:00+00:00,28.0,68.2,456.0,324.0,25.5,10.0,52.0
2025-04-26 22:00:00+00:00,29.4,76.8,455.0,274.0,23.4,10.5,53.0
2025-04-26 23:00:00+00:00,30.3,81.3,455.0,241.0,21.8,11.3,53.0
2025-04-27 00:00:00+00:00,25.5,74.5,454.0,246.0,13.7,9.0,59.0
2025-04-27 01:00:00+00:00,25.6,71.2,453.0,328.0,17.0,9.5,57.0
2025-04-27 02:00:00+00:00,27.0,65.2,451.0,449.0,21.2,10.2,56.0
2025-04-27 03:00:00+00:00,28.5,69.2,450.0,512.0,22.8,11.2,61.0
2025-04-27 04:00:00+00:00,28.5,78.2,449.0,457.0,19.0,12.8,79.0
2025-04-27 05:00:00+00:00,28.7,77.1,448.0,344.0,12.6,14.7,104.0
2025-04-27 06:00:00+00:00,29.6,79.4,447.0,259.0,7.5,15.8,123.0
2025-04-27 07:00:00+00:00,30.4,81.7,447.0,238.0,5.3,15.4,130.0
2025-04-27 08:00:00+00:00,30.3,83.4,448.0,246.0,4.5,14.3,130.0
2025-04-27 09:00:00+00:00,29.8,84.3,448.0,263.0,4.7,13.2,128.0
2025-04-27 10:00:00+00:00,29.0,80.3,448.0,277.0,5.8,12.6,124.0
2025-04-27 11:00:00+00:00,27.8,73.6,448.0,301.0,7.9,12.0,117.0
2025-04-27 12:00:00+00:00,27.9,72.2,449.0,348.0,11.1,12.2,106.0
2025-04-27 13:00:00+00:00,27.4,65.4,450.0,442.0,17.4,11.9,92.0
2025-04-27 14:00:00+00:00,27.6,57.5,452.0,559.0,25.9,11.6,72.0
2025-04-27 15:00:00+00:00,27.8,59.1,454.0,647.0,31.7,11.2,57.0
2025-04-27 16:00:00+00:00,27.4,60.5,455.0,692.0,32.3,10.9,52.0
2025-04-27 17:00:00+00:00,27.1,60.1,456.0,706.0,30.2,10.7,51.0
2025-04-27 18:00:00+00:00,27.0,59.5,456.0,675.0,27.3,10.3,52.0
2025-04-27 19:00:00+00:00,26.3,57.5,455.0,567.0,24.0,9.6,53.0
2025-04-27 20:00:00+00:00,25.0,54.2,454.0,414.0,20.0,8.7,55.0
2025-04-27 21:00:00+00:00,23.4,51.5,453.0,292.0,16.5,8.0,57.0
2025-04-27 22:00:00+00:00,22.2,49.8,452.0,220.0,13.4,7.7,59.0
2025-04-27 23:00:00+00:00,21.2,48.1,451.0,179.0,10.8,7.5,61.0
2025-04-28 00:00:00+00:00,19.9,44.1,450.0,197.0,9.3,7.5,63.0
2025-04-28 01:00:00+00:00,19.6,42.4,451.0,331.0,13.0,8.1,61.0
2025-04-28 02:00:00+00:00,20.8,41.4,452.0,522.0,17.8,8.9,59.0
2025-04-28 03:00:00+00:00,22.9,42.7,453.0,627.0,20.1,9.9,63.0
2025-04-28 04:00:00+00:00,23.4,47.3,452.0,554.0,17.4,11.2,80.0
2025-04-28 05:00:00+00:00,24.4,54.5,450.0,393.0,12.0,12.6,104.0
2025-04-28 06:00:00+00:00,26.3,65.0,448.0,272.0,7.8,13.5,122.0
2025-04-28 07:00:00+00:00,27.5,72.6,448.0,241.0,5.9,13.5,131.0
2025-04-28 08:00:00+00:00,27.7,71.9,448.0,249.0,5.0,13.0,134.0
2025-04-28 09:00:00+00:00,26.8,67.3,448.0,267.0,5.1,12.4,133.0
2025-04-28 10:00:00+00:00,24.6,58.2,448.0,286.0,6.0,11.9,126.0
2025-04-28 11:00:00+00:00,22.1,49.6,448.0,315.0,7.9,11.4,115.0
2025-04-28 12:00:00+00:00,18.7,39.7,448.0,354.0,11.1,11.3,104.0
2025-04-28 13:00:00+00:00,18.0,34.3,449.0,414.0,16.1,10.9,91.0
2025-04-28 14:00:00+00:00,18.5,32.4,450.0,483.0,22.9,10.4,74.0
2025-04-28 15:00:00+00:00,18.5,32.0,451.0,524.0,27.5,10.0,62.0
2025-04-28 16:00:00+00:00,18.6,31.4,451.0,521.0,28.2,9.8,59.0
2025-04-28 17:00:00+00:00,18.7,31.1,451.0,489.0,26.7,9.7,61.0
2025-04-28 18:00:00+00:00,18.5,30.6,451.0,440.0,24.2,9.3,65.0
2025-04-28 19:00:00+00:00,17.5,28.8,450.0,362.0,20.6,8.4,69.0
2025-04-28 20:00:00+00:00,15.7,26.0,449.0,265.0,16.0,7.4,75.0
