date,pm2_5,pm10,carbon_dioxide,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-09-29 19:00:00+05:00,15.0,56.1,,195.0,13.6,5.1,45.0
2025-09-29 20:00:00+05:00,13.9,44.7,,200.0,15.4,5.0,38.0
2025-09-29 21:00:00+05:00,13.4,37.3,,200.0,15.8,5.1,36.0
2025-09-29 22:00:00+05:00,13.3,32.2,,196.0,15.5,5.2,36.0
2025-09-29 23:00:00+05:00,13.3,28.9,,189.0,14.7,5.2,36.0
2025-09-30 00:00:00+05:00,13.5,27.6,,175.0,13.4,5.0,36.0
2025-09-30 01:00:00+05:00,13.4,27.0,,158.0,11.6,4.7,37.0
2025-09-30 02:00:00+05:00,13.2,27.3,,143.0,10.1,4.5,37.0
2025-09-30 03:00:00+05:00,13.2,28.2,,129.0,8.9,4.5,37.0
2025-09-30 04:00:00+05:00,13.1,29.0,,119.0,8.0,4.5,38.0
2025-09-30 05:00:00+05:00,12.0,26.4,,127.0,8.7,5.0,36.0
2025-09-30 06:00:00+05:00,11.9,27.6,,157.0,10.4,5.5,35.0
2025-09-30 07:00:00+05:00,13.0,31.0,,198.0,12.5,6.2,35.0
2025-09-30 08:00:00+05:00,13.9,44.4,,223.0,13.3,6.6,39.0
2025-09-30 09:00:00+05:00,14.8,52.5,,215.0,11.3,6.6,50.0
2025-09-30 10:00:00+05:00,15.9,58.4,,190.0,7.9,6.3,65.0
2025-09-30 11:00:00+05:00,16.6,58.2,,170.0,5.3,5.9,77.0
2025-09-30 12:00:00+05:00,16.6,54.6,,161.0,4.2,5.5,82.0
2025-09-30 13:00:00+05:00,15.9,49.5,,157.0,3.8,5.0,84.0
2025-09-30 14:00:00+05:00,15.1,43.5,,158.0,4.1,4.6,82.0
2025-09-30 15:00:00+05:00,14.0,36.3,,166.0,5.3,4.5,75.0
2025-09-30 16:00:00+05:00,12.8,29.5,,179.0,7.1,4.5,64.0
2025-09-30 17:00:00+05:00,11.8,23.3,,181.0,9.1,4.9,56.0
2025-09-30 18:00:00+05:00,11.3,20.5,,192.0,11.4,4.8,50.0
2025-09-30 19:00:00+05:00,11.1,19.3,,206.0,14.6,4.6,41.0
2025-09-30 20:00:00+05:00,11.5,19.7,,216.0,16.8,4.5,34.0
2025-09-30 21:00:00+05:00,12.0,20.6,,219.0,17.2,4.7,32.0
2025-09-30 22:00:00+05:00,12.3,21.4,,217.0,16.6,4.9,31.0
2025-09-30 23:00:00+05:00,12.5,21.9,,211.0,15.5,5.0,32.0
2025-10-01 00:00:00+05:00,12.7,22.5,,198.0,13.8,4.7,33.0
2025-10-01 01:00:00+05:00,12.3,21.9,,180.0,11.5,4.3,35.0
2025-10-01 02:00:00+05:00,11.8,21.2,,165.0,9.7,4.0,36.0
2025-10-01 03:00:00+05:00,11.2,20.5,,153.0,8.5,3.9,36.0
2025-10-01 04:00:00+05:00,10.9,20.2,,143.0,7.6,4.0,37.0
2025-10-01 05:00:00+05:00,10.8,20.4,,151.0,8.3,4.5,35.0
2025-10-01 06:00:00+05:00,10.9,21.1,,175.0,9.5,4.8,35.0
2025-10-01 07:00:00+05:00,12.3,23.3,,207.0,11.1,5.2,35.0
2025-10-01 08:00:00+05:00,11.4,24.1,,227.0,11.6,5.5,39.0
2025-10-01 09:00:00+05:00,11.0,24.2,,222.0,9.8,5.5,49.0
2025-10-01 10:00:00+05:00,11.3,25.6,,205.0,6.9,5.3,63.0
2025-10-01 11:00:00+05:00,11.6,27.1,,191.0,4.7,5.1,73.0
2025-10-01 12:00:00+05:00,11.8,28.9,,185.0,3.8,4.9,78.0
2025-10-01 13:00:00+05:00,11.8,30.5,,183.0,3.7,4.6,80.0
2025-10-01 14:00:00+05:00,11.7,31.4,,185.0,4.1,4.4,79.0
2025-10-01 15:00:00+05:00,11.4,30.6,,193.0,5.3,4.3,72.0
2025-10-01 16:00:00+05:00,10.9,27.8,,205.0,7.0,4.4,62.0
2025-10-01 17:00:00+05:00,11.7,30.9,,226.0,10.1,4.9,56.0
2025-10-01 18:00:00+05:00,11.3,27.4,,241.0,13.3,4.8,48.0
2025-10-01 19:00:00+05:00,11.1,23.5,,261.0,17.6,4.8,37.0
2025-10-01 20:00:00+05:00,11.1,21.3,,271.0,20.2,4.7,29.0
2025-10-01 21:00:00+05:00,11.5,21.1,,262.0,19.8,4.7,28.0
2025-10-01 22:00:00+05:00,11.9,21.4,,244.0,17.7,4.7,30.0
2025-10-01 23:00:00+05:00,12.3,22.1,,223.0,15.4,4.6,32.0
2025-10-02 00:00:00+05:00,12.9,23.4,,201.0,13.0,4.3,34.0
2025-10-02 01:00:00+05:00,13.0,24.2,,177.0,10.4,3.9,36.0
2025-10-02 02:00:00+05:00,12.7,23.7,,159.0,8.3,3.6,37.0
2025-10-02 03:00:00+05:00,12.6,23.5,,146.0,7.1,3.6,38.0
2025-10-02 04:00:00+05:00,12.5,23.3,,138.0,6.5,3.7,38.0
2025-10-02 05:00:00+05:00,11.8,21.7,,141.0,6.4,3.9,38.0
2025-10-02 06:00:00+05:00,11.7,21.2,,167.0,7.9,4.2,37.0
2025-10-02 07:00:00+05:00,12.2,21.5,,203.0,9.8,4.7,36.0
2025-10-02 08:00:00+05:00,11.0,20.0,,226.0,10.7,5.1,38.0
2025-10-02 09:00:00+05:00,10.7,20.1,,225.0,9.5,5.4,48.0
2025-10-02 10:00:00+05:00,10.7,22.6,,212.0,7.2,5.6,61.0
2025-10-02 11:00:00+05:00,11.3,27.8,,199.0,5.4,5.6,71.0
2025-10-02 12:00:00+05:00,12.0,33.9,,190.0,4.5,5.2,75.0
2025-10-02 13:00:00+05:00,12.3,37.5,,182.0,4.0,4.6,75.0
2025-10-02 14:00:00+05:00,12.3,37.4,,179.0,4.1,4.2,73.0
2025-10-02 15:00:00+05:00,12.3,35.2,,184.0,5.2,4.0,68.0
2025-10-02 16:00:00+05:00,12.3,32.0,,195.0,6.9,4.0,61.0
2025-10-02 17:00:00+05:00,11.3,26.7,,208.0,9.4,4.4,54.0
2025-10-02 18:00:00+05:00,12.5,28.1,,219.0,11.7,4.6,51.0
2025-10-02 19:00:00+05:00,13.9,30.7,,234.0,14.8,4.8,46.0
2025-10-02 20:00:00+05:00,15.1,34.3,,243.0,16.9,4.9,43.0
2025-10-02 21:00:00+05:00,16.2,37.5,,244.0,17.2,4.8,43.0
2025-10-02 22:00:00+05:00,17.2,39.9,,238.0,16.5,4.6,44.0
2025-10-02 23:00:00+05:00,18.2,41.8,,228.0,15.1,4.4,45.0
2025-10-03 00:00:00+05:00,18.2,41.8,,209.0,12.9,4.2,46.0
2025-10-03 01:00:00+05:00,17.4,39.0,,184.0,10.0,3.9,48.0
2025-10-03 02:00:00+05:00,16.5,35.9,,164.0,7.7,3.7,49.0
2025-10-03 03:00:00+05:00,15.4,32.7,,150.0,6.3,3.6,49.0
2025-10-03 04:00:00+05:00,14.4,30.4,,142.0,5.6,3.5,47.0
2025-10-03 05:00:00+05:00,13.5,28.1,,146.0,5.6,3.5,46.0
2025-10-03 06:00:00+05:00,12.9,27.4,,172.0,7.3,3.8,44.0
2025-10-03 07:00:00+05:00,13.3,27.5,,208.0,9.5,4.2,41.0
2025-10-03 08:00:00+05:00,13.0,27.4,,229.0,10.5,4.5,42.0
2025-10-03 09:00:00+05:00,12.0,25.6,,223.0,9.1,4.6,50.0
2025-10-03 10:00:00+05:00,11.6,26.1,,202.0,6.4,4.6,61.0
2025-10-03 11:00:00+05:00,11.8,29.0,,186.0,4.4,4.5,69.0
2025-10-03 12:00:00+05:00,12.0,32.5,,181.0,3.7,4.4,73.0
2025-10-03 13:00:00+05:00,12.5,38.8,,181.0,3.7,4.2,74.0
2025-10-03 14:00:00+05:00,12.9,40.2,,183.0,4.1,4.1,73.0
2025-10-03 15:00:00+05:00,13.0,38.1,,189.0,5.3,4.0,67.0
2025-10-03 16:00:00+05:00,13.0,34.9,,198.0,6.9,3.8,59.0
2025-10-03 17:00:00+05:00,12.7,28.8,,215.0,8.6,4.0,54.0
2025-10-03 18:00:00+05:00,13.3,28.8,,214.0,9.4,3.9,51.0
2025-10-03 19:00:00+05:00,14.0,29.3,,212.0,10.4,3.8,48.0
2025-10-03 20:00:00+05:00,14.5,30.7,,209.0,11.0,3.7,45.0
2025-10-03 21:00:00+05:00,14.5,31.0,,206.0,10.8,3.6,44.0
2025-10-03 22:00:00+05:00,15.2,32.2,,202.0,10.2,3.5,44.0
2025-10-03 23:00:00+05:00,15.5,32.5,,195.0,9.4,3.4,44.0
2025-10-04 00:00:00+05:00,15.9,32.7,,184.0,8.3,3.3,44.0
2025-10-04 01:00:00+05:00,15.8,31.9,,171.0,6.9,3.2,45.0
2025-10-04 02:00:00+05:00,15.4,31.0,,160.0,5.9,3.1,45.0
2025-10-04 03:00:00+05:00,15.2,30.6,,151.0,5.2,3.1,45.0
2025-10-04 04:00:00+05:00,15.0,31.0,,145.0,4.8,3.1,45.0
2025-10-04 05:00:00+05:00,14.7,31.4,,149.0,5.1,3.2,44.0
2025-10-04 06:00:00+05:00,14.9,32.5,,173.0,6.8,3.5,42.0
2025-10-04 07:00:00+05:00,15.7,34.2,,205.0,9.0,4.0,41.0
2025-10-04 08:00:00+05:00,15.8,36.1,,223.0,10.0,4.3,42.0
2025-10-04 09:00:00+05:00,15.0,35.2,,215.0,8.6,4.3,49.0
2025-10-04 10:00:00+05:00,14.9,38.0,,193.0,5.9,4.2,59.0
2025-10-04 11:00:00+05:00,15.3,38.2,,176.0,3.9,4.1,67.0
2025-10-04 12:00:00+05:00,15.3,37.6,,170.0,3.2,4.0,71.0
2025-10-04 13:00:00+05:00,15.3,37.7,,168.0,3.2,3.9,73.0
2025-10-04 14:00:00+05:00,15.2,38.0,,170.0,3.6,3.8,72.0
2025-10-04 15:00:00+05:00,15.1,37.1,,176.0,4.7,3.8,68.0
2025-10-04 16:00:00+05:00,14.7,35.4,,185.0,6.3,3.7,61.0
2025-10-04 17:00:00+05:00,16.5,41.1,,193.0,7.8,3.8,55.0
2025-10-04 18:00:00+05:00,16.2,37.6,,192.0,8.9,3.8,52.0
2025-10-04 19:00:00+05:00,15.8,35.4,,191.0,10.4,3.7,47.0
2025-10-04 20:00:00+05:00,15.2,33.9,,190.0,11.5,3.7,43.0
2025-10-04 21:00:00+05:00,15.3,33.2,,189.0,11.8,3.7,41.0
2025-10-04 22:00:00+05:00,16.0,34.8,,188.0,11.6,3.8,41.0
2025-10-04 23:00:00+05:00,16.8,36.6,,184.0,11.3,3.8,40.0
2025-10-05 00:00:00+05:00,17.6,38.2,,177.0,10.8,3.9,39.0
2025-10-05 01:00:00+05:00,17.8,38.5,,167.0,10.1,4.0,38.0
2025-10-05 02:00:00+05:00,17.8,39.0,,157.0,9.3,4.0,37.0
2025-10-05 03:00:00+05:00,16.9,38.0,,144.0,8.2,3.9,37.0
2025-10-05 04:00:00+05:00,15.8,36.3,,131.0,7.1,3.8,38.0
2025-10-05 05:00:00+05:00,14.2,34.6,,126.0,5.9,3.5,42.0
2025-10-05 06:00:00+05:00,15.3,37.3,,153.0,7.7,3.9,41.0
2025-10-05 07:00:00+05:00,16.2,38.5,,189.0,10.1,4.4,39.0
2025-10-05 08:00:00+05:00,16.1,41.8,,210.0,11.2,4.8,41.0
2025-10-05 09:00:00+05:00,15.2,41.8,,202.0,9.6,4.9,48.0
2025-10-05 10:00:00+05:00,14.9,41.3,,180.0,6.7,4.7,59.0
2025-10-05 11:00:00+05:00,15.1,43.2,,162.0,4.5,4.6,67.0
2025-10-05 12:00:00+05:00,15.3,45.2,,156.0,3.6,4.4,72.0
2025-10-05 13:00:00+05:00,15.3,47.6,,155.0,3.4,4.2,75.0
2025-10-05 14:00:00+05:00,15.1,47.3,,157.0,3.8,4.1,75.0
2025-10-05 15:00:00+05:00,14.8,45.6,,164.0,4.9,4.1,71.0
2025-10-05 16:00:00+05:00,14.5,41.3,,175.0,6.4,4.2,64.0
2025-10-05 17:00:00+05:00,13.4,36.3,,182.0,8.3,4.7,58.0
2025-10-05 18:00:00+05:00,13.7,35.2,,188.0,9.9,4.8,53.0
2025-10-05 19:00:00+05:00,14.3,35.3,,197.0,12.1,4.9,47.0
2025-10-05 20:00:00+05:00,15.0,36.2,,205.0,13.8,5.0,42.0
2025-10-05 21:00:00+05:00,15.0,36.2,,212.0,14.8,4.9,39.0
2025-10-05 22:00:00+05:00,15.8,36.4,,217.0,15.3,4.7,38.0
2025-10-05 23:00:00+05:00,16.4,37.4,,217.0,15.2,4.6,37.0
2025-10-06 00:00:00+05:00,16.6,38.0,,208.0,14.2,4.5,37.0
2025-10-06 01:00:00+05:00,16.7,38.5,,194.0,12.7,4.4,38.0
2025-10-06 02:00:00+05:00,16.8,38.5,,182.0,11.4,4.4,38.0
2025-10-06 03:00:00+05:00,17.1,38.9,,171.0,10.5,4.6,38.0
2025-10-06 04:00:00+05:00,17.1,39.3,,163.0,9.9,4.9,38.0
2025-10-06 05:00:00+05:00,16.4,40.4,,159.0,8.5,5.0,41.0
2025-10-06 06:00:00+05:00,16.1,43.2,,184.0,10.2,5.7,40.0
2025-10-06 07:00:00+05:00,17.5,46.1,,218.0,12.4,6.8,38.0
2025-10-06 08:00:00+05:00,16.3,48.3,,241.0,13.6,7.8,41.0
2025-10-06 09:00:00+05:00,16.1,49.0,,242.0,12.7,8.8,50.0
2025-10-06 10:00:00+05:00,15.9,50.2,,232.0,10.7,9.9,64.0
2025-10-06 11:00:00+05:00,16.7,52.3,,224.0,8.9,10.4,75.0
2025-10-06 12:00:00+05:00,17.9,55.4,,221.0,7.7,10.2,84.0
2025-10-06 13:00:00+05:00,18.5,55.4,,218.0,6.7,9.5,92.0
2025-10-06 14:00:00+05:00,18.3,53.3,,219.0,6.6,8.8,94.0
2025-10-06 15:00:00+05:00,17.9,51.3,,224.0,7.7,8.4,89.0
2025-10-06 16:00:00+05:00,17.1,48.3,,232.0,9.5,8.1,79.0
2025-10-06 17:00:00+05:00,20.7,57.9,,246.0,11.7,10.2,88.0
2025-10-06 18:00:00+05:00,18.8,51.9,,250.0,14.2,8.6,71.0
2025-10-06 19:00:00+05:00,17.1,46.8,,256.0,17.7,6.3,48.0
2025-10-06 20:00:00+05:00,16.4,45.2,,261.0,20.3,4.8,31.0
2025-10-06 21:00:00+05:00,16.4,45.5,,264.0,21.3,4.8,26.0
2025-10-06 22:00:00+05:00,16.8,46.3,,266.0,21.5,5.5,28.0
2025-10-06 23:00:00+05:00,17.1,46.4,,265.0,21.3,6.1,29.0
2025-10-07 00:00:00+05:00,17.6,45.3,,260.0,20.8,6.1,28.0
2025-10-07 01:00:00+05:00,17.1,43.8,,253.0,20.0,6.0,28.0
2025-10-07 02:00:00+05:00,16.4,40.9,,244.0,19.1,6.0,27.0
2025-10-07 03:00:00+05:00,15.7,37.7,,226.0,17.7,6.0,26.0
2025-10-07 04:00:00+05:00,14.8,35.9,,206.0,16.2,6.2,26.0
2025-10-07 05:00:00+05:00,15.7,36.1,,271.0,23.2,7.6,17.0
2025-10-07 06:00:00+05:00,15.4,37.5,,303.0,23.3,7.6,19.0
2025-10-07 07:00:00+05:00,17.1,40.6,,345.0,23.3,7.9,23.0
2025-10-07 08:00:00+05:00,18.0,50.4,,365.0,22.1,9.8,34.0
2025-10-07 09:00:00+05:00,19.7,54.8,,340.0,18.7,15.3,57.0
2025-10-07 10:00:00+05:00,20.5,55.5,,293.0,14.1,22.4,87.0
2025-10-07 11:00:00+05:00,21.0,55.9,,253.0,10.3,26.6,113.0
2025-10-07 12:00:00+05:00,22.4,58.1,,232.0,7.7,25.2,131.0
2025-10-07 13:00:00+05:00,23.5,59.5,,219.0,5.9,21.0,144.0
2025-10-07 14:00:00+05:00,23.3,58.4,,214.0,5.3,17.4,150.0
2025-10-07 15:00:00+05:00,23.1,56.9,,218.0,6.4,16.0,145.0
2025-10-07 16:00:00+05:00,22.8,56.0,,231.0,8.8,15.3,132.0
2025-10-07 17:00:00+05:00,22.5,53.1,,257.0,11.2,15.5,131.0
2025-10-07 18:00:00+05:00,21.9,51.1,,286.0,16.1,13.8,111.0
2025-10-07 19:00:00+05:00,21.2,48.0,,326.0,22.7,11.3,83.0
2025-10-07 20:00:00+05:00,20.5,45.5,,348.0,26.9,9.3,62.0
2025-10-07 21:00:00+05:00,20.0,43.7,,338.0,26.7,8.1,54.0
2025-10-07 22:00:00+05:00,19.7,41.9,,311.0,24.2,7.3,53.0
2025-10-07 23:00:00+05:00,19.2,41.7,,281.0,21.0,6.7,53.0
2025-10-08 00:00:00+05:00,18.5,39.7,,248.0,17.2,6.0,54.0
2025-10-08 01:00:00+05:00,17.6,37.8,,211.0,12.9,5.5,57.0
2025-10-08 02:00:00+05:00,16.9,36.3,,185.0,9.7,5.4,59.0
2025-10-08 03:00:00+05:00,16.1,34.8,,161.0,7.6,5.7,61.0
2025-10-08 04:00:00+05:00,15.5,33.3,,147.0,6.6,6.4,62.0
2025-10-08 05:00:00+05:00,16.6,35.2,,203.0,11.1,7.1,54.0
2025-10-08 06:00:00+05:00,17.1,35.4,,345.0,21.2,8.6,45.0
2025-10-08 07:00:00+05:00,19.6,38.3,,535.0,34.7,10.7,35.0
2025-10-08 08:00:00+05:00,23.7,43.9,,636.0,41.4,13.1,36.0
2025-10-08 09:00:00+05:00,23.1,43.9,,559.0,34.6,16.3,61.0
2025-10-08 10:00:00+05:00,20.4,42.4,,392.0,21.0,19.8,98.0
2025-10-08 11:00:00+05:00,19.0,41.6,,263.0,10.3,21.5,127.0
2025-10-08 12:00:00+05:00,20.3,43.0,,223.0,6.3,19.8,141.0
2025-10-08 13:00:00+05:00,21.7,44.1,,221.0,5.1,16.2,148.0
2025-10-08 14:00:00+05:00,23.1,45.6,,227.0,5.2,13.5,151.0
2025-10-08 15:00:00+05:00,24.0,46.6,,229.0,5.6,13.0,153.0
2025-10-08 16:00:00+05:00,24.6,47.1,,240.0,7.1,13.4,151.0
2025-10-08 17:00:00+05:00,27.3,53.6,,271.0,9.9,14.8,155.0
2025-10-08 18:00:00+05:00,28.6,53.1,,368.0,21.7,14.4,124.0
2025-10-08 19:00:00+05:00,29.4,52.2,,498.0,37.6,13.9,82.0
2025-10-08 20:00:00+05:00,28.5,50.2,,572.0,47.2,12.9,52.0
2025-10-08 21:00:00+05:00,26.4,47.6,,540.0,44.6,11.2,46.0
2025-10-08 22:00:00+05:00,26.3,47.0,,452.0,35.7,9.0,51.0
2025-10-08 23:00:00+05:00,26.4,47.1,,372.0,27.5,7.4,57.0
2025-10-09 00:00:00+05:00,25.9,46.4,,320.0,22.2,6.6,60.0
2025-10-09 01:00:00+05:00,24.8,44.8,,277.0,17.5,6.4,62.0
2025-10-09 02:00:00+05:00,23.5,42.8,,243.0,13.9,6.2,64.0
2025-10-09 03:00:00+05:00,22.5,41.2,,207.0,10.5,6.0,64.0
2025-10-09 04:00:00+05:00,22.1,40.4,,180.0,8.1,5.9,64.0
2025-10-09 05:00:00+05:00,23.0,41.7,,208.0,9.8,6.4,61.0
2025-10-09 06:00:00+05:00,24.4,44.1,,345.0,19.6,7.2,51.0
2025-10-09 07:00:00+05:00,28.2,49.2,,528.0,32.8,8.2,39.0
2025-10-09 08:00:00+05:00,33.2,56.2,,625.0,39.1,9.1,39.0
2025-10-09 09:00:00+05:00,34.3,59.5,,549.0,32.0,9.5,61.0
2025-10-09 10:00:00+05:00,32.2,58.7,,387.0,18.2,9.7,96.0
2025-10-09 11:00:00+05:00,28.3,53.9,,260.0,7.6,9.8,122.0
2025-10-09 12:00:00+05:00,26.7,50.6,,219.0,4.1,9.7,133.0
2025-10-09 13:00:00+05:00,25.6,48.3,,213.0,3.8,9.4,136.0
2025-10-09 14:00:00+05:00,23.7,44.8,,218.0,4.6,9.3,136.0
2025-10-09 15:00:00+05:00,23.0,43.5,,219.0,5.2,9.5,135.0
2025-10-09 16:00:00+05:00,23.1,43.7,,231.0,7.0,9.9,131.0
2025-10-09 17:00:00+05:00,23.6,45.2,,274.0,11.6,9.3,117.0
2025-10-09 18:00:00+05:00,25.8,47.0,,360.0,21.8,8.5,94.0
2025-10-09 19:00:00+05:00,27.8,47.0,,476.0,35.5,7.3,63.0
2025-10-09 20:00:00+05:00,28.4,46.7,,545.0,43.8,6.4,42.0
2025-10-09 21:00:00+05:00,27.9,46.3,,518.0,41.2,6.0,41.0
2025-10-09 22:00:00+05:00,27.0,45.4,,444.0,33.2,5.8,49.0
2025-10-09 23:00:00+05:00,28.1,46.7,,387.0,27.0,5.8,54.0
2025-10-10 00:00:00+05:00,28.8,47.5,,379.0,25.9,6.0,50.0
2025-10-10 01:00:00+05:00,29.3,47.8,,388.0,26.7,6.4,43.0
2025-10-10 02:00:00+05:00,29.0,47.1,,387.0,26.4,6.7,39.0
2025-10-10 03:00:00+05:00,28.6,46.7,,339.0,22.3,6.8,41.0
2025-10-10 04:00:00+05:00,27.6,45.8,,280.0,17.1,6.9,46.0
2025-10-10 05:00:00+05:00,26.5,44.1,,269.0,14.0,6.8,49.0
2025-10-10 06:00:00+05:00,27.1,45.2,,430.0,24.7,8.0,40.0
2025-10-10 07:00:00+05:00,30.9,50.4,,645.0,39.0,9.6,29.0
2025-10-10 08:00:00+05:00,35.6,57.5,,760.0,46.1,11.0,31.0
2025-10-10 09:00:00+05:00,33.8,56.0,,677.0,39.0,12.1,59.0
2025-10-10 10:00:00+05:00,31.8,54.0,,492.0,24.7,12.9,100.0
2025-10-10 11:00:00+05:00,29.5,52.9,,343.0,13.2,13.3,132.0
2025-10-10 12:00:00+05:00,28.3,54.2,,279.0,8.0,12.9,145.0
2025-10-10 13:00:00+05:00,27.2,56.6,,250.0,5.5,12.0,149.0
2025-10-10 14:00:00+05:00,26.1,59.8,,242.0,5.3,11.2,147.0
2025-10-10 15:00:00+05:00,25.4,59.8,,251.0,7.0,10.7,140.0
2025-10-10 16:00:00+05:00,25.1,58.3,,280.0,11.0,10.4,127.0
2025-10-10 17:00:00+05:00,24.4,56.5,,306.0,13.2,12.8,135.0
2025-10-10 18:00:00+05:00,23.6,48.8,,398.0,25.0,11.6,106.0
2025-10-10 19:00:00+05:00,22.3,40.9,,526.0,41.3,10.1,65.0
2025-10-10 20:00:00+05:00,21.9,37.7,,630.0,54.0,9.0,34.0
2025-10-10 21:00:00+05:00,20.8,36.4,,686.0,59.4,9.0,21.0
2025-10-10 22:00:00+05:00,21.9,38.3,,717.0,61.2,9.5,18.0
2025-10-10 23:00:00+05:00,24.2,41.6,,732.0,61.6,10.0,16.0
2025-10-11 00:00:00+05:00,27.2,45.2,,739.0,62.1,10.3,12.0
2025-10-11 01:00:00+05:00,27.6,45.6,,730.0,61.2,10.5,10.0
2025-10-11 02:00:00+05:00,25.8,43.4,,690.0,57.1,10.4,10.0
2025-10-11 03:00:00+05:00,23.1,40.4,,577.0,46.1,9.6,16.0
2025-10-11 04:00:00+05:00,20.8,37.7,,434.0,31.9,8.6,25.0
2025-10-11 05:00:00+05:00,20.7,36.9,,394.0,25.4,9.2,28.0
2025-10-11 06:00:00+05:00,22.1,39.2,,523.0,31.1,10.8,26.0
2025-10-11 07:00:00+05:00,27.2,47.5,,693.0,38.5,13.0,25.0
2025-10-11 08:00:00+05:00,31.9,57.9,,766.0,40.4,15.0,34.0
2025-10-11 09:00:00+05:00,32.2,65.2,,647.0,31.5,16.9,64.0
2025-10-11 10:00:00+05:00,29.3,70.8,,432.0,17.2,18.5,103.0
2025-10-11 11:00:00+05:00,26.3,65.7,,267.0,6.4,18.6,132.0
2025-10-11 12:00:00+05:00,22.8,57.2,,215.0,3.0,16.0,139.0
2025-10-11 13:00:00+05:00,20.0,50.1,,214.0,3.2,11.9,135.0
2025-10-11 14:00:00+05:00,18.1,45.2,,224.0,4.2,9.0,131.0
2025-10-11 15:00:00+05:00,17.1,42.4,,228.0,5.0,8.7,132.0
2025-10-11 16:00:00+05:00,16.9,41.2,,243.0,6.6,9.7,133.0
2025-10-11 17:00:00+05:00,20.0,45.6,,287.0,10.9,10.8,120.0
2025-10-11 18:00:00+05:00,29.8,61.0,,336.0,13.8,10.7,121.0
2025-10-11 19:00:00+05:00,36.3,71.5,,404.0,17.8,10.7,122.0
2025-10-11 20:00:00+05:00,38.8,76.4,,455.0,21.1,10.9,121.0
2025-10-11 21:00:00+05:00,41.1,81.7,,476.0,23.3,11.6,115.0
2025-10-11 22:00:00+05:00,42.4,84.1,,481.0,24.8,12.5,107.0
2025-10-11 23:00:00+05:00,42.8,86.8,,478.0,25.3,13.1,100.0
2025-10-12 00:00:00+05:00,42.4,85.2,,462.0,24.1,12.9,96.0
2025-10-12 01:00:00+05:00,42.3,83.8,,438.0,22.0,12.4,93.0
2025-10-12 02:00:00+05:00,43.0,84.5,,427.0,20.7,12.3,88.0
2025-10-12 03:00:00+05:00,44.8,87.5,,426.0,19.9,12.7,81.0
2025-10-12 04:00:00+05:00,46.6,89.6,,438.0,19.9,13.4,72.0
2025-10-12 05:00:00+05:00,43.3,82.0,,466.0,20.8,13.0,71.0
2025-10-12 06:00:00+05:00,41.6,79.4,,611.0,31.8,14.3,60.0
2025-10-12 07:00:00+05:00,44.5,82.7,,804.0,46.2,16.2,47.0
2025-10-12 08:00:00+05:00,49.1,91.5,,894.0,52.7,18.8,51.0
2025-10-12 09:00:00+05:00,42.4,89.6,,782.0,43.3,23.1,87.0
2025-10-12 10:00:00+05:00,41.2,88.9,,568.0,25.8,28.2,139.0
2025-10-12 11:00:00+05:00,40.7,85.4,,401.0,12.2,31.3,180.0
2025-10-12 12:00:00+05:00,40.9,82.7,,342.0,7.3,31.0,199.0
2025-10-12 13:00:00+05:00,40.7,80.8,,330.0,6.3,28.8,207.0
2025-10-12 14:00:00+05:00,38.0,75.2,,329.0,6.7,25.8,206.0
2025-10-12 15:00:00+05:00,36.4,71.9,,328.0,8.1,22.0,195.0
2025-10-12 16:00:00+05:00,38.0,74.0,,338.0,11.0,17.5,175.0
2025-10-12 17:00:00+05:00,37.6,71.2,,356.0,13.4,18.2,168.0
2025-10-12 18:00:00+05:00,38.4,70.8,,375.0,16.5,15.7,148.0
2025-10-12 19:00:00+05:00,38.3,69.4,,403.0,20.9,12.2,120.0
2025-10-12 20:00:00+05:00,37.8,68.7,,438.0,25.5,10.0,97.0
2025-10-12 21:00:00+05:00,38.5,69.8,,484.0,30.1,10.3,83.0
2025-10-12 22:00:00+05:00,40.2,72.9,,537.0,34.9,11.8,74.0
2025-10-12 23:00:00+05:00,42.6,76.6,,587.0,39.3,13.2,65.0
2025-10-13 00:00:00+05:00,45.1,79.6,,636.0,43.5,14.1,54.0
2025-10-13 01:00:00+05:00,46.6,81.3,,681.0,47.2,14.8,42.0
2025-10-13 02:00:00+05:00,45.9,79.4,,709.0,49.1,14.9,33.0
2025-10-13 03:00:00+05:00,48.1,80.1,,692.0,47.6,13.9,26.0
2025-10-13 04:00:00+05:00,45.9,75.2,,657.0,44.3,12.4,20.0
2025-10-13 05:00:00+05:00,31.4,50.6,,343.0,17.5,10.3,57.0
2025-10-13 06:00:00+05:00,31.3,49.4,,413.0,23.6,10.7,51.0
2025-10-13 07:00:00+05:00,36.0,55.1,,506.0,31.7,11.5,44.0
2025-10-13 08:00:00+05:00,33.6,51.1,,549.0,35.5,13.8,46.0
2025-10-13 09:00:00+05:00,28.2,43.5,,495.0,30.9,19.7,64.0
2025-10-13 10:00:00+05:00,26.3,41.3,,391.0,22.0,27.1,91.0
2025-10-13 11:00:00+05:00,25.0,40.4,,307.0,14.5,31.2,113.0
2025-10-13 12:00:00+05:00,23.4,38.8,,269.0,10.1,28.9,128.0
2025-10-13 13:00:00+05:00,21.6,36.2,,250.0,7.1,23.3,138.0
2025-10-13 14:00:00+05:00,18.6,31.4,,240.0,5.7,18.5,141.0
